ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021,assessment_datetime,dnssec_status,non_existence_proof_method,score,grade,algorithms,digest_algorithms,raw_result
FR0219,École supérieure d'ingénieurs en génie électrique,private,Other,No,www.esigelec.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime,2025-02-07 21:26:57.672391,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""esigelec.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esigelec.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""esigelec.esigelec.fr. postmaster.esigelec.esigelec.fr. 2023090056 21600 3600 604800 86400""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""esigelec.fr."", ""type"": 48}], ""Authority"": [{""name"": ""esigelec.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""esigelec.esigelec.fr. postmaster.esigelec.esigelec.fr. 2023090056 21600 3600 604800 86400""}]}}"
FR0221,École supérieure d’ingénieurs et de techniciens pour l’agriculture,private,Other,No,www.esitpa.org,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime,2025-02-07 21:26:57.786373,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""esitpa.org."", ""type"": 48}], ""Authority"": [{""name"": ""esitpa.org."", ""type"": 6, ""TTL"": 787, ""data"": ""ulla.ns.cloudflare.com. dns.cloudflare.com. 2361970279 10000 2400 604800 1800""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""esitpa.org."", ""type"": 48}], ""Authority"": [{""name"": ""esitpa.org."", ""type"": 6, ""TTL"": 787, ""data"": ""ulla.ns.cloudflare.com. dns.cloudflare.com. 2361970279 10000 2400 604800 1800""}]}}"
FR0223,Université Paris-Est Marne-la-Vallée,public,University,No,www.u-pem.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne,2025-02-07 21:26:57.831383,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""u-pem.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-pem.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""helios.u-pem.fr. adm-dns.u-pem.fr. 2025010801 21600 3600 2419200 86400""}], ""Comment"": ""Response from 193.55.62.29.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""u-pem.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-pem.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""helios.u-pem.fr. adm-dns.u-pem.fr. 2025010801 21600 3600 2419200 86400""}]}}"
FR0225,École d'architecture de la ville et des territoires à Marne-la-Vallée,public,Other,No,www.marnelavallee.archi.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne,2025-02-07 21:26:57.858373,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 778, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 783, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}}"
FR0224,École nationale des ponts et chaussées,public,Other,Yes,www.enpc.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne,2025-02-07 21:26:57.872378,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""enpc.fr."", ""type"": 48}], ""Authority"": [{""name"": ""enpc.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""eiffel.enpc.fr. hostmaster.mail.enpc.fr. 2025020609 21600 3600 604800 86400""}], ""Comment"": ""Response from 195.221.195.16.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""enpc.fr."", ""type"": 48}], ""Authority"": [{""name"": ""enpc.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""eiffel.enpc.fr. hostmaster.mail.enpc.fr. 2025020609 21600 3600 604800 86400""}], ""Comment"": ""Response from 195.221.195.16.""}}"
FR0227,École nationale supérieure d’architecture de Versailles,public,Other,No,www.versailles.archi.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines,2025-02-07 21:26:57.985428,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 780, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""archi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""archi.fr."", ""type"": 6, ""TTL"": 780, ""data"": ""corbu.gamsau.archi.fr. dnsmaster.archi.fr. 2024112127 28800 7200 1209600 86400""}]}}"
FR0228,École des beaux-arts de Versailles,public,Other,No,www.versailles.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines,2025-02-07 21:26:58.038540,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""versailles.fr."", ""type"": 48}], ""Authority"": [{""name"": ""versailles.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""nsa.perf1.fr. technical.nameshield.net. 2024101018 28800 7200 604800 7200""}], ""Comment"": ""Response from 81.92.95.100.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""versailles.fr."", ""type"": 48}], ""Authority"": [{""name"": ""versailles.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""nsa.perf1.fr. technical.nameshield.net. 2024101018 28800 7200 604800 7200""}]}}"
FR0229,Université de Versailles Saint-Quentin-en-Yvelines,public,University,No,www.uvsq.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines,2025-02-07 21:26:58.079537,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""uvsq.fr."", ""type"": 48}], ""Authority"": [{""name"": ""uvsq.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""soleil.uvsq.fr. hostmaster.soleil.uvsq.fr. 2024120301 21600 3600 2419200 3600""}], ""Comment"": ""Response from 193.51.24.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""uvsq.fr."", ""type"": 48}], ""Authority"": [{""name"": ""uvsq.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""soleil.uvsq.fr. hostmaster.soleil.uvsq.fr. 2024120301 21600 3600 2419200 3600""}]}}"
FR0230,Université de Picardie Jules Verne,public,University,No,www.u-picardie.fr,FRE2,Picardie,Picardie,FRE23,Somme,Somme,2025-02-07 21:26:58.127566,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""u-picardie.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-picardie.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""gip.u-picardie.fr. postmaster.gip.u-picardie.fr. 2025012300 21600 3600 604800 172800""}], ""Comment"": ""Response from 2001:660:4201:1::2.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""u-picardie.fr."", ""type"": 48}], ""Authority"": [{""name"": ""u-picardie.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""gip.u-picardie.fr. postmaster.gip.u-picardie.fr. 2025012300 21600 3600 604800 172800""}], ""Comment"": ""Response from orion.utc.fr.(193.49.184.17).""}}"
FR0220,Université du Havre,public,University,No,www.univ-lehavre.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime,2025-02-07 21:26:58.155654,Valid,NSEC3,78.0,B,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}]","[{'code': 1, 'name': 'SHA1', 'classificationRFC8624': 0}, {'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""univ-lehavre.fr."", ""type"": 48}], ""Answer"": [{""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAbSVa8xbq0wERwAbnd/5MGBBJE4cwcUKDTXDm2yIbo7J5Zo8IOCfZ1Cr7avSQjGotM7MCR1xexGQ5lo9dMnPEiWfExv4MPkxWuk5swKP2K9GC125gbSAdC1K6NqYSS8kCDZBWK5aMugEM58+PNd4nSd+pf0qvdTJwzDr7mENPbD1""}, {""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAdCPoMGHHvotqgUWFInax/x39NN7Ehm6DDlRYbEPDCLLkbFKnvCw7o9BDSX15ui5h0DnAxr6IGtdxuGTWHPvkVCUxowwJw5GZEHyDkBIkK2cJMYEKC76D+fp44L7WDWaBBmwP2H1SlxQQNh9w90L0I2VYD23XB2hoAy7i2dQpbfb""}, {""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAcOKI1SMjphnD5ZTpWwjgb4ka5St/pmbgx8Nwn8kb4X93h1+dh8orWFlHwi7EHqnlGzErom8GB508Ot7C7Y2a+DxoMPBl5oA87iGxlDfhS6vSHeWlhjXn/TNJyh40q7o5HStORWsHt2kKH83v9JDRqH+WtZ+NnWDdqvAll2QsF1NrDgEbnWA5pJoqgeQ2BBc9bWbpHvJWNjzkKAlk/yZtkItHMtwXY7JvvqmQv+ZlD6e+0fczet9Syj2Ya5k+8sdhJynrzSWQ9NeY+gFMwrO0iPWdecLlgU3YnbAiggIf7avXVTS3dUyPRls15kaCnARJEveXAOxRTzwhuivFTIAfwk=""}], ""Comment"": ""Response from 2001:660:7402:14::10.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-lehavre.fr."", ""type"": 48}], ""Answer"": [{""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3024, ""data"": ""257 3 8 AwEAAcOKI1SMjphnD5ZTpWwjgb4ka5St/pmbgx8Nwn8kb4X93h1+dh8orWFlHwi7EHqnlGzErom8GB508Ot7C7Y2a+DxoMPBl5oA87iGxlDfhS6vSHeWlhjXn/TNJyh40q7o5HStORWsHt2kKH83v9JDRqH+WtZ+NnWDdqvAll2QsF1NrDgEbnWA5pJoqgeQ2BBc9bWbpHvJWNjzkKAlk/yZtkItHMtwXY7JvvqmQv+ZlD6e+0fczet9Syj2Ya5k+8sdhJynrzSWQ9NeY+gFMwrO0iPWdecLlgU3YnbAiggIf7avXVTS3dUyPRls15kaCnARJEveXAOxRTzwhuivFTIAfwk=""}, {""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3024, ""data"": ""256 3 8 AwEAAdCPoMGHHvotqgUWFInax/x39NN7Ehm6DDlRYbEPDCLLkbFKnvCw7o9BDSX15ui5h0DnAxr6IGtdxuGTWHPvkVCUxowwJw5GZEHyDkBIkK2cJMYEKC76D+fp44L7WDWaBBmwP2H1SlxQQNh9w90L0I2VYD23XB2hoAy7i2dQpbfb""}, {""name"": ""univ-lehavre.fr."", ""type"": 48, ""TTL"": 3024, ""data"": ""256 3 8 AwEAAbSVa8xbq0wERwAbnd/5MGBBJE4cwcUKDTXDm2yIbo7J5Zo8IOCfZ1Cr7avSQjGotM7MCR1xexGQ5lo9dMnPEiWfExv4MPkxWuk5swKP2K9GC125gbSAdC1K6NqYSS8kCDZBWK5aMugEM58+PNd4nSd+pf0qvdTJwzDr7mENPbD1""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""univ-lehavre.fr."", ""type"": 43}], ""Answer"": [{""name"": ""univ-lehavre.fr."", ""type"": 43, ""TTL"": 3600, ""data"": ""60217 8 1 57D069301A157E4C751F26D7CC4BB3A0B918D887""}, {""name"": ""univ-lehavre.fr."", ""type"": 43, ""TTL"": 3600, ""data"": ""60217 8 2 8B2FEF0C93187FFAF900FA2A574C1FF143507BDC17722F9B4C8FE97F5F116222""}], ""Comment"": ""Response from 2001:678:4c::1.""}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""univ-lehavre.fr."", ""type"": 47}], ""Authority"": [{""name"": ""univ-lehavre.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""ns0.univ-lehavre.fr. dnsmaster.univ-lehavre.fr. 2025020601 43200 7200 2419200 3600""}], ""Comment"": ""Response from 2001:660:7402:10::60.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""univ-lehavre.fr."", ""type"": 51}], ""Answer"": [{""name"": ""univ-lehavre.fr."", ""type"": 51, ""TTL"": 3600, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 193.48.167.60.""}}"
FR0232,École nationale supérieure des mines d'Albi-Carmaux,public,Other,No,www.imt-mines-albi.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ27,Tarn,Tarn,2025-02-07 21:26:58.227581,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""imt-mines-albi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""imt-mines-albi.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""ns1.mines-albi.fr. dnsmaster.mines-albi.fr. 2024121813 3600 900 1209600 7200""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""imt-mines-albi.fr."", ""type"": 48}], ""Authority"": [{""name"": ""imt-mines-albi.fr."", ""type"": 6, ""TTL"": 786, ""data"": ""ns1.mines-albi.fr. dnsmaster.mines-albi.fr. 2024121813 3600 900 1209600 7200""}]}}"
FR0226,Université Paris-Est,public,University,No,www.paris-est-sup.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne,2025-02-07 21:26:58.277407,Valid,NSEC3,98.0,A,"[{'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Zone Signing Key (ZSK)}, {'code': 8, 'name': 'RSASHA256', 'classificationRFC8624': 100, 'dnsKeyType': Key Signing Key (KSK)}]","[{'code': 2, 'name': 'SHA256', 'classificationRFC8624': 100}]","{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""paris-est-sup.fr."", ""type"": 48}], ""Answer"": [{""name"": ""paris-est-sup.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAeJm0eJ0xl1kdF2jtiPvAdhALux/J+Q3Hh7/FWX0U0Brua2413SxzAMuyAT9j985RrkZkY1cpQ1mh8zrEIx3BXnxGzpiyNY8HG0vF2793csFduiew6Lj7ER6neF7mzMkfxhx6Y9zYo9U/16y1bI+N4vBzaPLxpDJ7xFox4ebcLZ/""}, {""name"": ""paris-est-sup.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAeZKKYAtjwA07NZ6VOQA3O4St1nLtGUatsAAzZYAmNMOfOyKBoeHl+A4T/FcaDszBbVqXnehQ9PIbD8hM59s7COQSFpM7oL8BCBydJU8N20Zr1yWwlk4wS8MsexvNl0u5qEQ24MdTsSGBt476sy/00Go6BVWhh53M00ntPgmrMdOM+uaO47jQm2by3kyKKh/NyVsiZw2goC4RFnWripTo7UZLf1pExjPXbRMy1bLH1i0qmT0GlG/MR3ux9bGYXMy7KbOUlqhDacemteOwrLJCYjrFEYwqlUj5x3FT2doLD3zmA16Ers9KBxMI0xCVl84XF/auRdZ1rll8s+PEThL8yk=""}], ""Comment"": ""Response from 213.251.128.143.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""paris-est-sup.fr."", ""type"": 48}], ""Answer"": [{""name"": ""paris-est-sup.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""256 3 8 AwEAAeJm0eJ0xl1kdF2jtiPvAdhALux/J+Q3Hh7/FWX0U0Brua2413SxzAMuyAT9j985RrkZkY1cpQ1mh8zrEIx3BXnxGzpiyNY8HG0vF2793csFduiew6Lj7ER6neF7mzMkfxhx6Y9zYo9U/16y1bI+N4vBzaPLxpDJ7xFox4ebcLZ/""}, {""name"": ""paris-est-sup.fr."", ""type"": 48, ""TTL"": 3600, ""data"": ""257 3 8 AwEAAeZKKYAtjwA07NZ6VOQA3O4St1nLtGUatsAAzZYAmNMOfOyKBoeHl+A4T/FcaDszBbVqXnehQ9PIbD8hM59s7COQSFpM7oL8BCBydJU8N20Zr1yWwlk4wS8MsexvNl0u5qEQ24MdTsSGBt476sy/00Go6BVWhh53M00ntPgmrMdOM+uaO47jQm2by3kyKKh/NyVsiZw2goC4RFnWripTo7UZLf1pExjPXbRMy1bLH1i0qmT0GlG/MR3ux9bGYXMy7KbOUlqhDacemteOwrLJCYjrFEYwqlUj5x3FT2doLD3zmA16Ers9KBxMI0xCVl84XF/auRdZ1rll8s+PEThL8yk=""}]}, ""ds"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""paris-est-sup.fr."", ""type"": 43}], ""Answer"": [{""name"": ""paris-est-sup.fr."", ""type"": 43, ""TTL"": 2587, ""data"": ""18866 8 2 684B9A1D738EE1670F4CF477DEA61122D3F9FAB19531F88312B6F9716F54CFE9""}]}, ""nsec"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""paris-est-sup.fr."", ""type"": 47}], ""Authority"": [{""name"": ""paris-est-sup.fr."", ""type"": 6, ""TTL"": 300, ""data"": ""dns20.ovh.net. tech.ovh.net. 2025013100 86400 3600 3600000 300""}], ""Comment"": ""Response from 213.251.128.143.""}, ""nsec3Param"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": true, ""CD"": false, ""Question"": [{""name"": ""paris-est-sup.fr."", ""type"": 51}], ""Answer"": [{""name"": ""paris-est-sup.fr."", ""type"": 51, ""TTL"": 0, ""data"": ""1 0 0 -""}], ""Comment"": ""Response from 2001:41d0:1:198f::1.""}}"
FR0234,Université de Toulon,public,University,No,www.univ-tln.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL05,Var,Var,2025-02-07 21:26:58.344436,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-tln.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-tln.fr."", ""type"": 6, ""TTL"": 1200, ""data"": ""rhodes.univ-tln.fr. dsiun-dns.univ-tln.fr. 2025012801 7200 3600 1209600 7200""}], ""Comment"": ""Response from 193.51.208.13.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-tln.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-tln.fr."", ""type"": 6, ""TTL"": 187, ""data"": ""rhodes.univ-tln.fr. dsiun-dns.univ-tln.fr. 2025012801 7200 3600 1209600 7200""}]}}"
FR0233,Institut national universitaire Jean-François-Champollion,public,University,No,www.univ-jfc.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ27,Tarn,Tarn,2025-02-07 21:26:58.362437,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-jfc.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-jfc.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns01.univ-jfc.fr. hostmaster.univ-jfc.fr. 2025020701 10800 3600 604800 38400""}], ""Comment"": ""Response from 194.57.185.9.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-jfc.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-jfc.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns01.univ-jfc.fr. hostmaster.univ-jfc.fr. 2025020701 10800 3600 604800 38400""}], ""Comment"": ""Response from 194.57.185.4.""}}"
FR0236,Université d'Avignon,public,University,No,www.univ-avignon.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL06,Vaucluse,Vaucluse,2025-02-07 21:26:58.413486,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-avignon.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-avignon.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.univ-avignon.fr. sysmaster.univ-avignon.fr. 2025020715 86400 21600 3600000 86400""}], ""Comment"": ""Response from 194.57.216.30.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-avignon.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-avignon.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""dns.univ-avignon.fr. sysmaster.univ-avignon.fr. 2025020715 86400 21600 3600000 86400""}], ""Comment"": ""Response from 194.57.216.30.""}}"
FR0237,Institut catholique d'études supérieures,private,Other,No,www.ices.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG05,Vendée,Vendée,2025-02-07 21:26:58.435473,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""ices.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ices.fr."", ""type"": 6, ""TTL"": 787, ""data"": ""may.ns.cloudflare.com. dns.cloudflare.com. 2362053668 10000 2400 604800 1800""}]}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""ices.fr."", ""type"": 48}], ""Authority"": [{""name"": ""ices.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""may.ns.cloudflare.com. dns.cloudflare.com. 2362053668 10000 2400 604800 1800""}], ""Comment"": ""Response from 172.64.32.135.""}}"
FR0239,Université de Poitiers,public,University,Yes,www.univ-poitiers.fr,FRI3,Poitou-Charentes,Poitou-Charentes,FRI34,Vienne,Vienne,2025-02-07 21:26:58.573847,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""univ-poitiers.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-poitiers.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""thetis.univ-poitiers.fr. hostmaster.univ-poitiers.fr. 2025020701 86400 7200 2419200 7400""}], ""Comment"": ""Response from 195.220.223.1.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""univ-poitiers.fr."", ""type"": 48}], ""Authority"": [{""name"": ""univ-poitiers.fr."", ""type"": 6, ""TTL"": 1800, ""data"": ""thetis.univ-poitiers.fr. hostmaster.univ-poitiers.fr. 2025020701 86400 7200 2419200 7400""}]}}"
FR0240,Université de Limoges,public,University,No,www.unilim.fr,FRI2,Limousin,Limousin,FRI23,Haute-Vienne,Haute-Vienne,2025-02-07 21:26:58.622050,Missing,Missing,0.0,F,[],[],"{""dnskey"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": false, ""Question"": [{""name"": ""unilim.fr."", ""type"": 48}], ""Authority"": [{""name"": ""unilim.fr."", ""type"": 6, ""TTL"": 600, ""data"": ""limdns.unilim.fr. hostmaster.unilim.fr. 2025020729 28800 7200 3600000 1800""}], ""Comment"": ""Response from 193.48.169.40.""}, ""dnskeyNoValidation"": {""Status"": 0, ""TC"": false, ""RD"": true, ""RA"": true, ""AD"": false, ""CD"": true, ""Question"": [{""name"": ""unilim.fr."", ""type"": 48}], ""Authority"": [{""name"": ""unilim.fr."", ""type"": 6, ""TTL"": 600, ""data"": ""limdns.unilim.fr. hostmaster.unilim.fr. 2025020729 28800 7200 3600000 1800""}], ""Comment"": ""Response from 193.48.169.40.""}}"
